Date,Location,Rainfall
2016-02-02,Hobart,0.2
2016-02-03,Hobart,1.2
2016-02-04,Hobart,0.0
2016-02-05,Hobart,0.0
2016-02-06,Hobart,0.0
2016-02-07,Hobart,0.0
2016-02-08,Hobart,0.0
2016-02-09,Hobart,0.0
2016-02-10,Hobart,0.0
2016-02-11,Hobart,0.0
2016-02-12,Hobart,0.0
2016-02-13,Hobart,0.2
2016-02-14,Hobart,0.0
2016-02-15,Hobart,0.0
2016-02-16,Hobart,10.8
2016-02-17,Hobart,0.4
2016-02-18,Hobart,0.0
2016-02-19,Hobart,0.0
2016-02-20,Hobart,0.0
2016-02-21,Hobart,0.0
2016-02-22,Hobart,0.2
2016-02-23,Hobart,0.8
2016-02-24,Hobart,0.0
2016-02-25,Hobart,5.6
2016-02-26,Hobart,0.0
2016-02-27,Hobart,0.0
2016-02-28,Hobart,0.0
2016-02-29,Hobart,0.0
2016-03-01,Hobart,0.0
2016-03-02,Hobart,0.0
2016-03-03,Hobart,0.0
2016-03-04,Hobart,0.0
2016-03-05,Hobart,0.0
2016-03-06,Hobart,0.0
2016-03-07,Hobart,2.6
2016-03-08,Hobart,0.2
2016-03-09,Hobart,1.0
2016-03-10,Hobart,0.2
2016-03-11,Hobart,0.4
2016-03-12,Hobart,0.0
2016-03-13,Hobart,0.8
2016-03-14,Hobart,1.2
2016-03-15,Hobart,0.2
2016-03-16,Hobart,0.2
2016-03-17,Hobart,0.0
2016-03-18,Hobart,5.0
2016-03-19,Hobart,5.0
2016-03-20,Hobart,0.2
2016-03-21,Hobart,0.0
2016-03-22,Hobart,0.0
2016-03-23,Hobart,0.0
2016-03-24,Hobart,0.0
2016-03-25,Hobart,0.0
2016-03-26,Hobart,0.0
2016-03-27,Hobart,0.0
2016-03-28,Hobart,0.0
2016-03-29,Hobart,0.0
2016-03-30,Hobart,0.0
2016-03-31,Hobart,0.0
2016-04-01,Hobart,0.0
2016-04-02,Hobart,1.2
2016-04-03,Hobart,0.0
2016-04-04,Hobart,0.0
2016-04-05,Hobart,0.0
2016-04-06,Hobart,0.0
2016-04-07,Hobart,0.0
2016-04-08,Hobart,0.0
2016-04-09,Hobart,0.0
2016-04-10,Hobart,0.0
2016-04-11,Hobart,0.0
2016-04-12,Hobart,0.0
2016-04-13,Hobart,0.0
2016-04-14,Hobart,0.0
2016-04-15,Hobart,0.0
2016-04-16,Hobart,0.0
2016-04-17,Hobart,0.0
2016-04-18,Hobart,0.0
2016-04-19,Hobart,0.0
2016-04-20,Hobart,0.0
2016-04-21,Hobart,0.8
2016-04-22,Hobart,2.8
2016-04-23,Hobart,0.0
2016-04-24,Hobart,0.0
2016-04-25,Hobart,0.0
2016-04-26,Hobart,0.0
2016-04-27,Hobart,0.0
2016-04-28,Hobart,0.0
2016-04-29,Hobart,2.6
2016-04-30,Hobart,1.4
2016-05-01,Hobart,6.6
2016-05-02,Hobart,5.6
2016-05-03,Hobart,6.0
2016-05-04,Hobart,6.4
2016-05-05,Hobart,0.0
2016-05-06,Hobart,2.2
2016-05-07,Hobart,0.0
2016-05-08,Hobart,0.0
2016-05-09,Hobart,10.2
2016-05-10,Hobart,12.8
2016-05-11,Hobart,14.2
2016-05-12,Hobart,0.0
2016-05-13,Hobart,2.0
2016-05-14,Hobart,0.0
2016-05-15,Hobart,0.0
2016-05-16,Hobart,5.0
2016-05-17,Hobart,1.6
2016-05-18,Hobart,0.0
2016-05-19,Hobart,7.6
2016-05-20,Hobart,8.8
2016-05-21,Hobart,0.0
2016-05-22,Hobart,0.0
2016-05-23,Hobart,2.0
2016-05-24,Hobart,1.4
2016-05-25,Hobart,0.2
2016-05-26,Hobart,0.0
2016-05-27,Hobart,0.0
2016-05-28,Hobart,0.0
2016-05-29,Hobart,2.8
2016-05-30,Hobart,0.6
2016-05-31,Hobart,0.0
2016-06-01,Hobart,0.2
2016-06-02,Hobart,0.2
2016-06-03,Hobart,0.0
2016-06-04,Hobart,0.0
2016-06-05,Hobart,15.4
2016-06-06,Hobart,12.8
2016-06-07,Hobart,23.2
2016-06-08,Hobart,17.8
2016-06-09,Hobart,0.4
2016-06-10,Hobart,0.0
2016-06-11,Hobart,10.6
2016-06-12,Hobart,3.2
2016-06-13,Hobart,0.0
2016-06-14,Hobart,0.0
2016-06-15,Hobart,0.2
2016-06-16,Hobart,0.0
2016-06-17,Hobart,0.0
2016-06-18,Hobart,0.8
2016-06-19,Hobart,0.0
2016-06-20,Hobart,0.0
2016-06-21,Hobart,14.4
2016-06-22,Hobart,3.4
2016-06-23,Hobart,8.6
2016-06-24,Hobart,2.2
2016-06-25,Hobart,0.0
2016-06-26,Hobart,0.0
2016-06-27,Hobart,0.2
2016-06-28,Hobart,0.0
2016-06-29,Hobart,1.8
2016-06-30,Hobart,0.0
2016-07-01,Hobart,0.0
2016-07-02,Hobart,0.2
2016-07-03,Hobart,0.0
2016-07-04,Hobart,8.0
2016-07-05,Hobart,4.6
2016-07-06,Hobart,0.8
2016-07-07,Hobart,0.0
2016-07-08,Hobart,0.0
2016-07-09,Hobart,0.8
2016-07-10,Hobart,0.0
2016-07-11,Hobart,0.0
2016-07-12,Hobart,0.2
2016-07-13,Hobart,14.4
2016-07-14,Hobart,0.6
2016-07-15,Hobart,2.4
2016-07-16,Hobart,0.0
2016-07-17,Hobart,0.0
2016-07-18,Hobart,0.0
2016-07-19,Hobart,3.2
2016-07-20,Hobart,0.2
2016-07-21,Hobart,0.0
2016-07-22,Hobart,10.6
2016-07-23,Hobart,7.6
2016-07-24,Hobart,6.0
2016-07-25,Hobart,0.0
2016-07-26,Hobart,10.8
2016-07-27,Hobart,3.0
2016-07-28,Hobart,2.6
2016-07-29,Hobart,0.4
2016-07-30,Hobart,1.0
2016-07-31,Hobart,1.8
2016-08-01,Hobart,0.0
2016-08-02,Hobart,0.0
2016-08-03,Hobart,0.0
2016-08-04,Hobart,2.8
2016-08-05,Hobart,0.2
2016-08-06,Hobart,0.2
2016-08-07,Hobart,0.0
2016-08-08,Hobart,0.0
2016-08-09,Hobart,0.0
2016-08-10,Hobart,1.4
2016-08-11,Hobart,0.2
2016-08-12,Hobart,0.2
2016-08-13,Hobart,0.0
2016-08-14,Hobart,3.0
2016-08-15,Hobart,0.0
2016-08-16,Hobart,0.0
2016-08-17,Hobart,2.2
2016-08-18,Hobart,1.0
2016-08-19,Hobart,0.2
2016-08-20,Hobart,0.8
2016-08-21,Hobart,0.0
2016-08-22,Hobart,0.2
2016-08-23,Hobart,0.0
2016-08-24,Hobart,0.0
2016-08-25,Hobart,0.0
2016-08-26,Hobart,0.0
2016-08-27,Hobart,0.0
2016-08-28,Hobart,2.0
2016-08-29,Hobart,0.2
2016-08-30,Hobart,0.0
2016-08-31,Hobart,1.2
2016-09-01,Hobart,1.2
2016-09-02,Hobart,1.0
2016-09-03,Hobart,0.0
2016-09-04,Hobart,0.0
2016-09-05,Hobart,0.0
2016-09-06,Hobart,0.0
2016-09-07,Hobart,0.0
2016-09-08,Hobart,0.0
2016-09-09,Hobart,0.2
2016-09-10,Hobart,4.2
2016-09-11,Hobart,0.2
2016-09-12,Hobart,0.0
2016-09-13,Hobart,1.2
2016-09-14,Hobart,0.0
2016-09-15,Hobart,22.2
2016-09-16,Hobart,12.6
2016-09-17,Hobart,0.0
2016-09-18,Hobart,2.6
2016-09-19,Hobart,8.0
2016-09-20,Hobart,0.0
2016-09-21,Hobart,0.2
2016-09-22,Hobart,0.0
2016-09-23,Hobart,0.0
2016-09-24,Hobart,0.0
2016-09-25,Hobart,0.0
2016-09-26,Hobart,0.0
2016-09-27,Hobart,1.0
2016-09-28,Hobart,0.2
2016-09-29,Hobart,0.4
2016-09-30,Hobart,39.0
2016-10-01,Hobart,8.8
2016-10-02,Hobart,1.0
2016-10-03,Hobart,4.6
2016-10-04,Hobart,1.0
2016-10-05,Hobart,1.8
2016-10-06,Hobart,7.2
2016-10-07,Hobart,0.0
2016-10-08,Hobart,0.0
2016-10-09,Hobart,0.0
2016-10-10,Hobart,9.4
2016-10-11,Hobart,4.0
2016-10-12,Hobart,1.6
2016-10-13,Hobart,5.2
2016-10-14,Hobart,0.0
2016-10-15,Hobart,0.0
2016-10-16,Hobart,0.6
2016-10-17,Hobart,7.2
2016-10-18,Hobart,0.0
2016-10-19,Hobart,0.8
2016-10-20,Hobart,0.4
2016-10-21,Hobart,1.0
2016-10-22,Hobart,17.2
2016-10-23,Hobart,11.0
2016-10-24,Hobart,0.2
2016-10-25,Hobart,0.0
2016-10-26,Hobart,0.0
2016-10-27,Hobart,0.4
2016-10-28,Hobart,0.0
2016-10-29,Hobart,0.0
2016-10-30,Hobart,0.0
2016-10-31,Hobart,0.0
2016-11-01,Hobart,0.6
2016-11-02,Hobart,5.4
2016-11-03,Hobart,0.2
2016-11-04,Hobart,0.0
2016-11-05,Hobart,7.8
2016-11-06,Hobart,0.2
2016-11-07,Hobart,0.2
2016-11-08,Hobart,0.0
2016-11-09,Hobart,0.2
2016-11-10,Hobart,0.0
2016-11-11,Hobart,0.0
2016-11-12,Hobart,4.0
2016-11-13,Hobart,12.4
2016-11-14,Hobart,14.4
2016-11-15,Hobart,0.4
2016-11-16,Hobart,0.2
2016-11-17,Hobart,0.0
2016-11-18,Hobart,0.0
2016-11-19,Hobart,0.0
2016-11-20,Hobart,0.0
2016-11-21,Hobart,0.0
2016-11-22,Hobart,0.8
2016-11-23,Hobart,15.8
2016-11-24,Hobart,1.2
2016-11-25,Hobart,0.0
2016-11-26,Hobart,0.2
2016-11-27,Hobart,0.0
2016-11-28,Hobart,0.0
2016-11-29,Hobart,0.8
2016-11-30,Hobart,0.4
2016-12-01,Hobart,3.8
2016-12-02,Hobart,0.6
2016-12-03,Hobart,0.2
2016-12-04,Hobart,0.0
2016-12-05,Hobart,6.6
2016-12-06,Hobart,0.0
2016-12-07,Hobart,0.0
2016-12-08,Hobart,1.2
2016-12-09,Hobart,1.6
2016-12-10,Hobart,0.0
2016-12-11,Hobart,0.0
2016-12-12,Hobart,0.0
2016-12-13,Hobart,0.0
2016-12-14,Hobart,0.0
2016-12-15,Hobart,0.0
2016-12-16,Hobart,0.0
2016-12-17,Hobart,0.0
2016-12-18,Hobart,1.0
2016-12-19,Hobart,0.0
2016-12-20,Hobart,0.0
2016-12-21,Hobart,0.0
2016-12-22,Hobart,0.0
2016-12-23,Hobart,0.0
2016-12-24,Hobart,0.0
2016-12-25,Hobart,0.0
2016-12-26,Hobart,0.0
2016-12-27,Hobart,0.8
2016-12-28,Hobart,7.2
2016-12-29,Hobart,12.6
2016-12-30,Hobart,20.8
2016-12-31,Hobart,0.2
2017-01-01,Hobart,1.4
2017-01-02,Hobart,34.8
2017-01-03,Hobart,0.2
2017-01-04,Hobart,0.0
2017-01-05,Hobart,0.0
2017-01-06,Hobart,0.0
2017-01-07,Hobart,0.0
2017-01-08,Hobart,0.4
2017-01-09,Hobart,0.0
2017-01-10,Hobart,0.0
2017-01-11,Hobart,0.0
2017-01-12,Hobart,0.0
2017-01-13,Hobart,0.0
2017-01-14,Hobart,2.6
2017-01-15,Hobart,0.2
2017-01-16,Hobart,0.0
2017-01-17,Hobart,0.0
2017-01-18,Hobart,0.0
2017-01-19,Hobart,0.0
2017-01-20,Hobart,8.8
2017-01-21,Hobart,9.8
2017-01-22,Hobart,0.0
2017-01-23,Hobart,0.0
2017-01-24,Hobart,0.4
2017-01-25,Hobart,0.2
2017-01-26,Hobart,0.0
2017-01-27,Hobart,0.0
2017-01-28,Hobart,0.0
2017-01-29,Hobart,0.0
2017-01-30,Hobart,0.0
2017-01-31,Hobart,1.2
2017-02-01,Hobart,0.0
2017-02-02,Hobart,0.0
2017-02-03,Hobart,0.2
2017-02-04,Hobart,0.0
2017-02-05,Hobart,0.0
2017-02-06,Hobart,2.2
2017-02-07,Hobart,0.2
2017-02-08,Hobart,0.0
2017-02-09,Hobart,0.0
2017-02-10,Hobart,0.0
2017-02-11,Hobart,0.0
2017-02-12,Hobart,0.0
2017-02-13,Hobart,3.0
2017-02-14,Hobart,1.2
2017-02-15,Hobart,0.0
2017-02-16,Hobart,0.0
2017-02-17,Hobart,0.0
2017-02-18,Hobart,0.0
2017-02-19,Hobart,0.0
2017-02-20,Hobart,0.6
2017-02-21,Hobart,3.0
2017-02-22,Hobart,0.0
2017-02-23,Hobart,0.0
2017-02-24,Hobart,0.0
2017-02-25,Hobart,0.0
2017-02-26,Hobart,0.0
2017-02-27,Hobart,0.0
2017-02-28,Hobart,0.0
2017-03-01,Hobart,0.0
2017-03-02,Hobart,0.0
2017-03-03,Hobart,0.0
2017-03-04,Hobart,0.0
2017-03-05,Hobart,0.0
2017-03-06,Hobart,0.0
2017-03-07,Hobart,1.2
2017-03-08,Hobart,0.0
2017-03-09,Hobart,0.0
2017-03-10,Hobart,0.0
2017-03-11,Hobart,0.8
2017-03-12,Hobart,8.8
2017-03-13,Hobart,1.6
2017-03-14,Hobart,0.0
2017-03-15,Hobart,0.0
2017-03-16,Hobart,0.0
2017-03-17,Hobart,2.4
2017-03-18,Hobart,0.0
2017-03-19,Hobart,0.0
2017-03-20,Hobart,0.0
2017-03-21,Hobart,0.6
2017-03-22,Hobart,10.2
2017-03-23,Hobart,3.4
2017-03-24,Hobart,0.2
2017-03-25,Hobart,0.0
2017-03-26,Hobart,0.0
2017-03-27,Hobart,0.0
2017-03-28,Hobart,3.0
2017-03-29,Hobart,0.0
2017-03-30,Hobart,4.8
2017-03-31,Hobart,0.0
2017-04-01,Hobart,0.2
2017-04-02,Hobart,0.2
2017-04-03,Hobart,0.0
2017-04-04,Hobart,0.0
2017-04-05,Hobart,0.0
2017-04-06,Hobart,0.0
2017-04-07,Hobart,0.0
2017-04-08,Hobart,0.0
2017-04-09,Hobart,0.2
2017-04-10,Hobart,8.2
2017-04-11,Hobart,0.0
2017-04-12,Hobart,2.8
2017-04-13,Hobart,0.2
2017-04-14,Hobart,0.0
2017-04-15,Hobart,0.0
2017-04-16,Hobart,0.0
2017-04-17,Hobart,0.0
2017-04-18,Hobart,0.0
2017-04-19,Hobart,0.0
2017-04-20,Hobart,0.0
2017-04-21,Hobart,0.0
2017-04-22,Hobart,0.0
2017-04-23,Hobart,3.2
2017-04-24,Hobart,4.6
2017-04-25,Hobart,0.0
2017-04-26,Hobart,0.0
2017-04-27,Hobart,2.0
2017-04-28,Hobart,0.0
2017-04-29,Hobart,0.0
2017-04-30,Hobart,0.0
2017-05-01,Hobart,0.0
2017-05-02,Hobart,0.2
2017-05-03,Hobart,0.0
2017-05-04,Hobart,0.2
2017-05-05,Hobart,0.0
2017-05-06,Hobart,0.0
2017-05-07,Hobart,2.8
2017-05-08,Hobart,0.0
2017-05-09,Hobart,0.0
2017-05-10,Hobart,0.4
2017-05-11,Hobart,0.0
2017-05-12,Hobart,0.2
2017-05-13,Hobart,4.8
2017-05-14,Hobart,0.6
2017-05-15,Hobart,2.8
2017-05-16,Hobart,0.0
2017-05-17,Hobart,0.0
2017-05-18,Hobart,0.0
2017-05-19,Hobart,0.0
2017-05-20,Hobart,0.0
2017-05-21,Hobart,5.2
2017-05-22,Hobart,0.2
2017-05-23,Hobart,0.0
2017-05-24,Hobart,3.4
2017-05-25,Hobart,0.0
2017-05-26,Hobart,0.0
2017-05-27,Hobart,0.0
2017-05-28,Hobart,2.6
2017-05-29,Hobart,0.0
2017-05-30,Hobart,2.4
2017-05-31,Hobart,2.6
2017-06-01,Hobart,0.0
2017-06-02,Hobart,0.0
2017-06-03,Hobart,0.0
2017-06-04,Hobart,0.0
2017-06-05,Hobart,0.0
2017-06-06,Hobart,0.0
2017-06-07,Hobart,0.0
2017-06-08,Hobart,0.0
2017-06-09,Hobart,0.0
2017-06-10,Hobart,0.0
2017-06-11,Hobart,0.0
2017-06-12,Hobart,0.0
2017-06-13,Hobart,0.0
2017-06-14,Hobart,0.0
2017-06-15,Hobart,0.0
2017-06-16,Hobart,0.0
2017-06-17,Hobart,0.0
2017-06-18,Hobart,0.2
2017-06-19,Hobart,0.0
2017-06-20,Hobart,0.0
2017-06-21,Hobart,2.6
2017-06-22,Hobart,0.0
2017-06-23,Hobart,0.0
2017-06-24,Hobart,2.2
2017-06-25,Hobart,0.0
2008-12-01,Launceston,3.4
2008-12-02,Launceston,4.0
2008-12-03,Launceston,1.0
2008-12-04,Launceston,0.0
2008-12-05,Launceston,4.6
2008-12-06,Launceston,1.0
2008-12-07,Launceston,0.4
2008-12-08,Launceston,0.0
2008-12-09,Launceston,0.8
2008-12-10,Launceston,0.0
2008-12-11,Launceston,0.0
2008-12-12,Launceston,0.0
2008-12-13,Launceston,13.6
2008-12-14,Launceston,15.0
2008-12-15,Launceston,0.0
2008-12-16,Launceston,0.0
2008-12-17,Launceston,0.2
2008-12-18,Launceston,0.0
2008-12-19,Launceston,2.0
2008-12-20,Launceston,0.0
2008-12-21,Launceston,0.0
2008-12-22,Launceston,0.0
2008-12-23,Launceston,0.2
2008-12-24,Launceston,0.0
2008-12-25,Launceston,1.2
2008-12-26,Launceston,0.0
2008-12-27,Launceston,0.2
2008-12-28,Launceston,0.0
2008-12-29,Launceston,0.2
2008-12-30,Launceston,6.6
2008-12-31,Launceston,0.2
2009-01-01,Launceston,0.0
2009-01-02,Launceston,0.0
2009-01-03,Launceston,0.0
2009-01-04,Launceston,0.0
2009-01-05,Launceston,0.0
2009-01-06,Launceston,0.0
2009-01-07,Launceston,0.0
2009-01-08,Launceston,0.0
2009-01-09,Launceston,0.0
2009-01-10,Launceston,0.0
2009-01-11,Launceston,0.0
2009-01-12,Launceston,0.0
2009-01-13,Launceston,0.0
2009-01-14,Launceston,0.0
2009-01-15,Launceston,0.0
2009-01-16,Launceston,0.0
2009-01-17,Launceston,0.0
2009-01-18,Launceston,0.0
2009-01-19,Launceston,0.0
2009-01-20,Launceston,0.0
2009-01-21,Launceston,0.0
2009-01-22,Launceston,0.0
2009-01-23,Launceston,7.2
2009-01-24,Launceston,0.0
2009-01-25,Launceston,0.0
2009-01-26,Launceston,0.0
2009-01-27,Launceston,0.0
2009-01-28,Launceston,0.0
2009-01-29,Launceston,0.0
2009-01-30,Launceston,0.1
2009-01-31,Launceston,0.0
2009-02-01,Launceston,0.0
2009-02-02,Launceston,3.0
2009-02-03,Launceston,1.6
2009-02-04,Launceston,0.0
2009-02-05,Launceston,0.0
2009-02-06,Launceston,0.0
2009-02-07,Launceston,4.0
2009-02-08,Launceston,0.2
2009-02-09,Launceston,0.0
2009-02-10,Launceston,0.0
2009-02-11,Launceston,11.0
2009-02-12,Launceston,0.0
2009-02-13,Launceston,0.0
2009-02-14,Launceston,0.0
2009-02-15,Launceston,0.0
2009-02-16,Launceston,1.4
2009-02-17,Launceston,0.0
2009-02-18,Launceston,0.0
2009-02-19,Launceston,0.0
2009-02-20,Launceston,0.0
2009-02-21,Launceston,13.8
2009-02-22,Launceston,2.6
2009-02-23,Launceston,0.0
2009-02-24,Launceston,0.0
2009-02-25,Launceston,0.0
2009-02-26,Launceston,0.0
2009-02-27,Launceston,0.0
2009-02-28,Launceston,0.0
2009-03-01,Launceston,0.0
2009-03-02,Launceston,0.0
2009-03-03,Launceston,0.2
2009-03-04,Launceston,6.4
2009-03-05,Launceston,4.0
2009-03-06,Launceston,0.0
2009-03-07,Launceston,0.0
2009-03-08,Launceston,0.0
2009-03-09,Launceston,0.0
2009-03-10,Launceston,0.0
2009-03-11,Launceston,0.0
2009-03-12,Launceston,0.0
2009-03-13,Launceston,0.0
2009-03-14,Launceston,24.0
2009-03-15,Launceston,0.0
2009-03-16,Launceston,14.0
2009-03-17,Launceston,0.3
2009-03-18,Launceston,0.0
2009-03-19,Launceston,0.0
2009-03-20,Launceston,0.0
2009-03-21,Launceston,0.0
2009-03-22,Launceston,0.0
2009-03-23,Launceston,0.4
2009-03-24,Launceston,0.5
2009-03-25,Launceston,0.0
2009-03-26,Launceston,2.5
2009-03-27,Launceston,0.0
2009-03-28,Launceston,0.0
2009-03-29,Launceston,0.0
2009-03-30,Launceston,0.0
2009-03-31,Launceston,0.2
2009-04-01,Launceston,0.0
2009-04-02,Launceston,0.2
2009-04-03,Launceston,0.0
2009-04-04,Launceston,0.6
2009-04-05,Launceston,0.0
2009-04-06,Launceston,0.0
2009-04-07,Launceston,0.0
2009-04-08,Launceston,0.0
2009-04-09,Launceston,0.0
2009-04-10,Launceston,0.0
2009-04-11,Launceston,0.0
2009-04-12,Launceston,0.0
2009-04-13,Launceston,0.0
2009-04-14,Launceston,0.0
2009-04-15,Launceston,8.4
2009-04-16,Launceston,1.8
2009-04-17,Launceston,15.6
2009-04-18,Launceston,0.2
2009-04-19,Launceston,0.0
2009-04-20,Launceston,0.0
2009-04-21,Launceston,0.0
2009-04-22,Launceston,0.0
2009-04-23,Launceston,0.0
2009-04-24,Launceston,0.0
2009-04-25,Launceston,22.2
2009-04-26,Launceston,19.0
2009-04-27,Launceston,9.8
2009-04-28,Launceston,0.0
2009-04-29,Launceston,0.0
2009-04-30,Launceston,0.0
2009-05-01,Launceston,4.6
2009-05-02,Launceston,0.0
2009-05-03,Launceston,0.0
2009-05-04,Launceston,0.0
2009-05-05,Launceston,0.0
2009-05-06,Launceston,0.0
2009-05-07,Launceston,0.0
2009-05-08,Launceston,0.0
2009-05-09,Launceston,0.0
2009-05-10,Launceston,0.0
2009-05-11,Launceston,0.0
2009-05-12,Launceston,1.0
2009-05-13,Launceston,0.4
2009-05-14,Launceston,0.0
2009-05-15,Launceston,0.0
2009-05-16,Launceston,0.4
2009-05-17,Launceston,0.0
2009-05-18,Launceston,0.0
2009-05-19,Launceston,0.0
2009-05-20,Launceston,0.0
2009-05-21,Launceston,0.0
2009-05-22,Launceston,0.0
2009-05-23,Launceston,0.2
2009-05-24,Launceston,0.0
2009-05-25,Launceston,0.0
2009-05-26,Launceston,6.6
2009-05-27,Launceston,0.0
2009-05-28,Launceston,0.0
2009-05-29,Launceston,0.0
2009-05-30,Launceston,0.0
2009-05-31,Launceston,0.0
2009-06-01,Launceston,0.0
2009-06-02,Launceston,0.2
2009-06-03,Launceston,0.0
2009-06-04,Launceston,25.2
2009-06-05,Launceston,10.0
2009-06-06,Launceston,0.4
2009-06-07,Launceston,3.2
2009-06-08,Launceston,1.0
2009-06-09,Launceston,1.0
2009-06-10,Launceston,3.0
2009-06-11,Launceston,0.0
2009-06-12,Launceston,0.2
2009-06-13,Launceston,0.2
2009-06-14,Launceston,5.2
2009-06-15,Launceston,0.0
2009-06-16,Launceston,0.0
2009-06-17,Launceston,0.0
2009-06-18,Launceston,0.4
2009-06-19,Launceston,0.2
2009-06-20,Launceston,0.1
2009-06-21,Launceston,6.0
2009-06-22,Launceston,0.0
2009-06-23,Launceston,0.0
2009-06-24,Launceston,0.0
2009-06-25,Launceston,0.0
2009-06-26,Launceston,10.2
2009-06-27,Launceston,3.2
2009-06-28,Launceston,1.8
2009-06-29,Launceston,8.0
2009-06-30,Launceston,6.2
2009-07-01,Launceston,11.5
2009-07-02,Launceston,8.6
2009-07-03,Launceston,0.4
2009-07-04,Launceston,0.0
2009-07-05,Launceston,0.0
2009-07-06,Launceston,0.0
2009-07-07,Launceston,0.0
2009-07-08,Launceston,0.1
2009-07-09,Launceston,0.1
2009-07-10,Launceston,0.1
2009-07-11,Launceston,0.2
2009-07-12,Launceston,22.6
2009-07-13,Launceston,25.0
2009-07-14,Launceston,0.1
2009-07-15,Launceston,0.0
2009-07-16,Launceston,0.0
2009-07-17,Launceston,0.0
2009-07-18,Launceston,0.0
2009-07-19,Launceston,8.0
2009-07-20,Launceston,2.0
2009-07-21,Launceston,2.4
2009-07-22,Launceston,8.4
2009-07-23,Launceston,0.4
2009-07-24,Launceston,0.0
2009-07-25,Launceston,7.0
2009-07-26,Launceston,3.4
2009-07-27,Launceston,0.1
2009-07-28,Launceston,0.0
2009-07-29,Launceston,0.0
2009-07-30,Launceston,0.0
2009-07-31,Launceston,0.0
2009-08-01,Launceston,0.0
2009-08-02,Launceston,0.2
2009-08-03,Launceston,15.4
2009-08-04,Launceston,8.8
2009-08-05,Launceston,0.0
2009-08-06,Launceston,8.0
2009-08-07,Launceston,17.6
2009-08-08,Launceston,1.4
2009-08-09,Launceston,0.0
2009-08-10,Launceston,1.0
2009-08-11,Launceston,3.0
2009-08-12,Launceston,0.0
2009-08-13,Launceston,0.0
2009-08-14,Launceston,1.0
2009-08-15,Launceston,0.0
2009-08-16,Launceston,2.8
2009-08-17,Launceston,18.0
2009-08-18,Launceston,0.2
2009-08-19,Launceston,0.0
2009-08-20,Launceston,4.2
2009-08-21,Launceston,10.2
2009-08-22,Launceston,8.0
2009-08-23,Launceston,12.8
2009-08-24,Launceston,12.4
2009-08-25,Launceston,6.6
2009-08-26,Launceston,6.0
2009-08-27,Launceston,1.6
2009-08-28,Launceston,1.6
2009-08-29,Launceston,13.0
2009-08-30,Launceston,18.4
2009-08-31,Launceston,0.2
2009-09-01,Launceston,0.0
2009-09-02,Launceston,0.0
2009-09-03,Launceston,1.4
2009-09-04,Launceston,5.6
2009-09-05,Launceston,7.0
2009-09-06,Launceston,0.6
2009-09-07,Launceston,0.2
2009-09-08,Launceston,9.2
2009-09-09,Launceston,5.0
2009-09-10,Launceston,0.0
2009-09-11,Launceston,0.0
2009-09-12,Launceston,0.4
2009-09-13,Launceston,4.0
2009-09-14,Launceston,4.4
2009-09-15,Launceston,0.0
2009-09-16,Launceston,0.0
2009-09-17,Launceston,3.4
2009-09-18,Launceston,9.0
2009-09-19,Launceston,0.0
2009-09-20,Launceston,0.0
2009-09-21,Launceston,5.2
2009-09-22,Launceston,0.1
2009-09-23,Launceston,2.8
2009-09-24,Launceston,0.0
2009-09-25,Launceston,15.2
2009-09-26,Launceston,4.8
2009-09-27,Launceston,0.0
2009-09-28,Launceston,0.0
2009-09-29,Launceston,0.0
2009-09-30,Launceston,0.0
2009-10-01,Launceston,2.0
2009-10-02,Launceston,0.0
2009-10-03,Launceston,0.0
2009-10-04,Launceston,0.0
2009-10-05,Launceston,0.0
2009-10-06,Launceston,1.0
2009-10-07,Launceston,0.0
2009-10-08,Launceston,0.0
2009-10-09,Launceston,0.0
2009-10-10,Launceston,0.0
2009-10-11,Launceston,0.0
2009-10-12,Launceston,0.0
2009-10-13,Launceston,6.8
2009-10-14,Launceston,17.4
2009-10-15,Launceston,1.6
2009-10-16,Launceston,1.0
2009-10-17,Launceston,4.8
2009-10-18,Launceston,0.0
2009-10-19,Launceston,0.0
2009-10-20,Launceston,0.0
2009-10-21,Launceston,0.0
2009-10-22,Launceston,0.0
2009-10-23,Launceston,0.0
2009-10-24,Launceston,0.0
2009-10-25,Launceston,0.0
2009-10-26,Launceston,0.0
2009-10-27,Launceston,0.0
2009-10-28,Launceston,0.0
2009-10-29,Launceston,0.0
2009-10-30,Launceston,2.8
2009-10-31,Launceston,3.1
2009-11-01,Launceston,0.8
2009-11-02,Launceston,0.0
2009-11-03,Launceston,15.0
2009-11-04,Launceston,0.0
2009-11-05,Launceston,0.0
2009-11-06,Launceston,0.0
2009-11-07,Launceston,0.0
2009-11-08,Launceston,0.0
2009-11-09,Launceston,0.0
2009-11-10,Launceston,0.0
2009-11-11,Launceston,0.0
2009-11-12,Launceston,0.0
2009-11-13,Launceston,0.0
2009-11-14,Launceston,0.0
2009-11-15,Launceston,0.0
2009-11-16,Launceston,0.2
2009-11-17,Launceston,0.5
2009-11-18,Launceston,0.0
2009-11-19,Launceston,0.0
2009-11-20,Launceston,0.0
2009-11-21,Launceston,5.0
2009-11-22,Launceston,6.0
2009-11-23,Launceston,6.0
2009-11-24,Launceston,0.0
2009-11-25,Launceston,0.0
2009-11-26,Launceston,0.0
2009-11-27,Launceston,7.0
2009-11-28,Launceston,11.6
2009-11-29,Launceston,7.5
